cruise,cast,niskin,depth_grp,group_id,date,latitude,longitude,par,fleco_afl,depth,mean_temp,mean_sal,mean_nitr,mean_ammon,mean_phos,mean_sil,PAR
AT46,7,11,"(43.5,45]","AT467(43.5,45]",2022-02-17 22:10:31+00:00,39.77264,-70.88054,0.46609,0.4102,45.555,14.3586,35.744,NA,NA,NA,NA,NA
AT46,7,12,"(43.5,45]","AT467(43.5,45]",2022-02-17 22:10:45+00:00,39.77266,-70.88054,0.44337,0.4416,45.844,14.3472,35.741,NA,NA,NA,NA,NA
AT46,7,13,"(19.5,21]","AT467(19.5,21]",2022-02-17 22:14:30+00:00,39.77262,-70.88028,2.0429,0.4442,20.926,14.1842,35.6851,NA,NA,NA,NA,NA
AT46,7,14,"(19.5,21]","AT467(19.5,21]",2022-02-17 22:14:40+00:00,39.77264,-70.88028,2.0269,0.3778,20.794,14.1851,35.6855,6.298903977527895,0,0.30883259648703537,2.5189249028417877,NA
AT46,7,15,"(19.5,21]","AT467(19.5,21]",2022-02-17 22:14:53+00:00,39.77264,-70.88028,1.9429,0.3723,21.01,14.1815,35.6841,NA,NA,NA,NA,NA
AT46,7,16,"(19.5,21]","AT467(19.5,21]",2022-02-17 22:15:10+00:00,39.77264,-70.88028,1.9383,0.3717,20.693,14.1831,35.6846,NA,NA,NA,NA,3.0463330113639446
AT46,7,17,"(19.5,21]","AT467(19.5,21]",2022-02-17 22:15:21+00:00,39.77264,-70.88027,1.9121,0.4186,20.937,14.1799,35.6833,NA,NA,NA,NA,NA
AT46,7,18,"(1.5,3]","AT467(1.5,3]",2022-02-17 22:18:35+00:00,39.77264,-70.88024,8.0026,0.3866,3.542,14.1701,35.6815,NA,NA,NA,NA,NA
AT46,7,19,"(1.5,3]","AT467(1.5,3]",2022-02-17 22:18:47+00:00,39.77265,-70.88024,8.0516,0.3869,3.683,14.1698,35.6815,6.2772218515735645,0.011549925426467388,0.31230541283307434,2.460672450409582,NA
AT46,7,20,"(1.5,3]","AT467(1.5,3]",2022-02-17 22:18:57+00:00,39.77266,-70.88024,8.4563,0.4325,3.538,14.1697,35.6813,NA,NA,NA,NA,NA
AT46,7,21,"(1.5,3]","AT467(1.5,3]",2022-02-17 22:19:07+00:00,39.77264,-70.88024,9.7654,0.3862,3.037,14.1696,35.6813,NA,NA,NA,NA,13.200776382577095
AT46,7,22,"(1.5,3]","AT467(1.5,3]",2022-02-17 22:19:17+00:00,39.77264,-70.88024,8.5322,0.4264,3.878,14.1694,35.6811,NA,NA,NA,NA,NA
AT46,7,23,"(1.5,3]","AT467(1.5,3]",2022-02-17 22:19:28+00:00,39.77263,-70.88022,9.0123,0.4436,3.519,14.169,35.681,NA,NA,NA,NA,NA
AT46,7,24,"(1.5,3]","AT467(1.5,3]",2022-02-17 22:19:40+00:00,39.77262,-70.88022,7.9409,0.3794,3.89,14.1663,35.6799,NA,NA,NA,NA,NA
AT46,8,1,"(140,141]","AT468(140,141]",2022-02-18 04:27:21+00:00,40.09078,-70.86982,6.903e-6,-0.021,141.471,13.4428,35.657,14.120977303347496,0.10222912717894539,0.7491360975026883,10.08804123264516,NA
AT46,8,2,"(140,141]","AT468(140,141]",2022-02-18 04:27:30+00:00,40.09078,-70.86979,1.0738e-5,-0.0203,141.753,13.4284,35.6602,NA,NA,NA,NA,NA
AT46,8,3,"(97.5,99]","AT468(97.5,99]",2022-02-18 04:31:45+00:00,40.09072,-70.86914,3.3748e-5,0.0523,99.339,12.9212,35.1075,5.8765952970083255,0.029489171301618863,0.33959182698052326,2.494241660285768,NA
AT46,8,4,"(97.5,99]","AT468(97.5,99]",2022-02-18 04:31:59+00:00,40.09072,-70.86911,3.4515e-5,0.052,99.564,12.9265,35.1093,NA,NA,NA,NA,NA
AT46,8,5,"(79.5,81]","AT468(79.5,81]",2022-02-18 04:35:11+00:00,40.09068,-70.86859,3.4515e-5,0.0629,80.287,12.5495,34.9764,NA,NA,NA,NA,NA
AT46,8,6,"(79.5,81]","AT468(79.5,81]",2022-02-18 04:35:24+00:00,40.09068,-70.86856,3.9213e-5,0.0574,80.025,12.5507,34.9771,5.519579382146682,0.04816564645931082,0.3165224041104074,2.363667307164425,NA
AT46,8,7,"(79.5,81]","AT468(79.5,81]",2022-02-18 04:35:36+00:00,40.09068,-70.86853,3.4515e-5,0.0646,80.33,12.5604,34.9806,NA,NA,NA,NA,NA
AT46,8,8,"(79.5,81]","AT468(79.5,81]",2022-02-18 04:35:46+00:00,40.09069,-70.8685,3.2981e-5,0.0458,79.612,12.5463,34.9755,NA,NA,NA,NA,NA
AT46,8,9,"(58.5,60]","AT468(58.5,60]",2022-02-18 04:38:34+00:00,40.09064,-70.86806,3.5282e-5,0.235,60.882,11.2081,34.5847,4.8871019125470685,0.07200272659478607,0.31677046242083873,1.9349193839663668,NA
AT46,8,10,"(58.5,60]","AT468(58.5,60]",2022-02-18 04:38:45+00:00,40.09066,-70.86802,3.4515e-5,0.2012,59.51,11.2052,34.5844,NA,NA,NA,NA,NA
AT46,8,11,"(43.5,45]","AT468(43.5,45]",2022-02-18 04:41:17+00:00,40.09062,-70.86756,2.4544e-5,0.2864,45.837,11.003,34.5277,NA,NA,NA,NA,NA
AT46,8,12,"(43.5,45]","AT468(43.5,45]",2022-02-18 04:41:33+00:00,40.0906,-70.86752,2.3777e-5,0.3159,45.292,11.0137,34.5308,4.697136922651742,0.0751973868191281,0.5149690524554903,3.998191629224035,NA
AT46,8,13,"(27,28.5]","AT468(27,28.5]",2022-02-18 04:44:34+00:00,40.09058,-70.86694,3.4611e-5,0.6992,28.411,10.107,34.226,3.8559689907417,0.18873069633036071,0.2808020074082924,3.793320716009074,NA
AT46,8,14,"(27,28.5]","AT468(27,28.5]",2022-02-18 04:44:44+00:00,40.09058,-70.8669,2.9146e-5,0.5676,28.365,10.0974,34.2221,NA,NA,NA,NA,NA
AT46,8,15,"(27,28.5]","AT468(27,28.5]",2022-02-18 04:44:55+00:00,40.09058,-70.86688,2.5311e-5,0.6599,28.319,10.0936,34.221,NA,NA,NA,NA,NA
AT46,8,16,"(27,28.5]","AT468(27,28.5]",2022-02-18 04:45:10+00:00,40.09057,-70.86682,2.5311e-5,0.6357,28.267,10.0996,34.2235,NA,NA,NA,NA,NA
AT46,8,17,"(15,16.5]","AT468(15,16.5]",2022-02-18 04:47:36+00:00,40.09052,-70.8664,3.231e-5,0.7452,16.62,9.5663,33.8984,NA,NA,NA,NA,NA
AT46,8,18,"(15,16.5]","AT468(15,16.5]",2022-02-18 04:47:46+00:00,40.09053,-70.86636,3.6912e-5,0.7384,16.642,9.5698,33.8988,3.548723410457042,0,0.3693588242322857,1.560227761965991,NA
AT46,8,19,"(15,16.5]","AT468(15,16.5]",2022-02-18 04:47:56+00:00,40.09052,-70.86633,3.068e-5,0.7773,16.642,9.5781,33.9027,NA,NA,NA,NA,NA
AT46,8,20,"(15,16.5]","AT468(15,16.5]",2022-02-18 04:48:08+00:00,40.09053,-70.8663,3.2981e-5,0.6729,16.498,9.5883,33.9064,NA,NA,NA,NA,NA
AT46,8,21,"(0,1.5]","AT468(0,1.5]",2022-02-18 04:50:52+00:00,40.09048,-70.86578,0.24353,0.7254,1.98,9.5551,33.8964,NA,NA,NA,NA,NA
AT46,8,22,"(0,1.5]","AT468(0,1.5]",2022-02-18 04:51:00+00:00,40.09048,-70.86575,0.30213,0.749,1.88,9.5536,33.8966,3.5622747391784984,0.09485683435354068,0.31180929621221165,2.182245474377682,NA
AT46,8,23,"(0,1.5]","AT468(0,1.5]",2022-02-18 04:51:10+00:00,40.09049,-70.86572,0.18518,0.7108,2.284,9.5579,33.8969,NA,NA,NA,NA,NA
AT46,8,24,"(0,1.5]","AT468(0,1.5]",2022-02-18 04:51:21+00:00,40.09048,-70.8657,0.21992,0.7844,3.045,9.5554,33.8973,NA,NA,NA,NA,NA
AT46,9,1,"(405,406]","AT469(405,406]",2022-02-18 07:48:30+00:00,39.95168,-70.8793,7.67e-6,-0.0598,406.022,6.8001,35.1118,22.08768026479428,0,1.2973449635559802,15.016791106231128,NA
AT46,9,2,"(405,406]","AT469(405,406]",2022-02-18 07:48:39+00:00,39.95168,-70.87928,4.602e-6,-0.0563,406.275,6.7715,35.1099,NA,NA,NA,NA,NA
AT46,9,3,"(248,249]","AT469(248,249]",2022-02-18 07:54:54+00:00,39.95164,-70.87874,2.09e-5,-0.0559,249.35,10.2213,35.3281,23.69462146336408,0.07470590063076779,1.3943357629346393,13.590346518918764,NA
AT46,9,4,"(150,152]","AT469(150,152]",2022-02-18 08:01:01+00:00,39.95156,-70.87802,1.6874e-5,-0.0521,151.076,14.3224,35.7903,NA,NA,NA,NA,NA
AT46,9,5,"(150,152]","AT469(150,152]",2022-02-18 08:01:09+00:00,39.95156,-70.87801,1.4573e-5,-0.0381,150.143,14.3357,35.7916,12.532268801602928,0.05946982879159804,0.6896021029991634,7.9154222228643265,NA
AT46,9,6,"(70.5,72]","AT469(70.5,72]",2022-02-18 08:05:42+00:00,39.95148,-70.87747,3.6912e-5,0.2123,71.557,11.4915,34.6599,5.149504914153452,0,0.33339036921973947,2.0151399222734305,NA
AT46,9,7,"(70.5,72]","AT469(70.5,72]",2022-02-18 08:05:51+00:00,39.95152,-70.877440000000007,2.6078e-5,0.1725,71.907,11.4835,34.659,NA,NA,NA,NA,NA
AT46,9,8,"(48,49.5]","AT469(48,49.5]",2022-02-18 08:09:18+00:00,39.95148,-70.87704,2.9913e-5,0.2855,49.25,11.0579,34.5447,NA,NA,NA,NA,NA
AT46,9,9,"(48,49.5]","AT469(48,49.5]",2022-02-18 08:09:26+00:00,39.95148,-70.87702,2.8379e-5,0.2783,49.514,11.063,34.5465,4.853839560230766,0,0.323964153423348,4.878889723622811,NA
AT46,9,10,"(48,49.5]","AT469(48,49.5]",2022-02-18 08:09:39+00:00,39.95148,-70.87698,2.9146e-5,0.3094,50.009,11.0779,34.5501,NA,NA,NA,NA,NA
AT46,9,11,"(36,37.5]","AT469(36,37.5]",2022-02-18 08:12:29+00:00,39.95138,-70.87664,2.8379e-5,0.4235,37.711,10.377,34.3602,NA,NA,NA,NA,NA
AT46,9,12,"(36,37.5]","AT469(36,37.5]",2022-02-18 08:12:37+00:00,39.9514,-70.87662,2.6845e-5,0.4821,37.203,10.3827,34.3628,4.365498950668463,0,0.3269408531485242,6.126380802404034,NA
AT46,9,13,"(36,37.5]","AT469(36,37.5]",2022-02-18 08:12:48+00:00,39.95141,-70.8766,2.5311e-5,0.4429,37.763,10.4304,34.375,NA,NA,NA,NA,NA
AT46,9,14,"(36,37.5]","AT469(36,37.5]",2022-02-18 08:13:03+00:00,39.95144,-70.87654,3.1447e-5,0.3986,37.549,10.5378,34.4044,NA,NA,NA,NA,NA
AT46,9,15,"(24,25.5]","AT469(24,25.5]",2022-02-18 08:15:52+00:00,39.95139,-70.8761,3.068e-5,0.6373,25.569,10.2489,34.1923,NA,NA,NA,NA,NA
AT46,9,16,"(24,25.5]","AT469(24,25.5]",2022-02-18 08:16:01+00:00,39.9514,-70.87608,3.2981e-5,0.6279,25.463,10.2377,34.1844,4.035339305454796,0,0.3249563866650734,2.596183452042129,NA
AT46,9,17,"(24,25.5]","AT469(24,25.5]",2022-02-18 08:16:09+00:00,39.95139,-70.87608,4.2376e-5,0.6784,25.66,10.2225,34.1744,NA,NA,NA,NA,NA
AT46,9,18,"(24,25.5]","AT469(24,25.5]",2022-02-18 08:16:20+00:00,39.95139,-70.87605,2.8379e-5,0.6658,25.537,10.2201,34.1726,NA,NA,NA,NA,NA
AT46,9,19,"(6,7.5]","AT469(6,7.5]",2022-02-18 08:18:20+00:00,39.95134,-70.87585,7.7737e-5,0.6985,7.486,10.1506,34.0999,NA,NA,NA,NA,NA
AT46,9,20,"(6,7.5]","AT469(6,7.5]",2022-02-18 08:18:28+00:00,39.95132,-70.87584,0.0079812,0.741,7.591,10.1502,34.0999,3.92717506347808,0,0.3351267773927589,1.7320231301558868,NA
AT46,9,21,"(6,7.5]","AT469(6,7.5]",2022-02-18 08:18:38+00:00,39.95132,-70.87582,3.6145e-5,0.7792,7.737,10.151,34.0991,NA,NA,NA,NA,NA
AT46,9,22,"(6,7.5]","AT469(6,7.5]",2022-02-18 08:18:50+00:00,39.9513,-70.8758,0.0059101,0.7183,7.55,10.1509,34.0992,NA,NA,NA,NA,NA
AT46,9,23,"(6,7.5]","AT469(6,7.5]",2022-02-18 08:19:02+00:00,39.95131,-70.87578,8.5337e-4,0.6937,8.161,10.1517,34.0989,NA,NA,NA,NA,NA
AT46,9,24,"(6,7.5]","AT469(6,7.5]",2022-02-18 08:19:13+00:00,39.95134,-70.87574,3.3387e-4,0.7141,8.277,10.1518,34.099,NA,NA,NA,NA,NA
AT46,10,1,"(25.5,27]","AT4610(25.5,27]",2022-02-18 20:10:16+00:00,40.09353,-70.77296,7.8707,0.5842,27.233,10.6377,34.3264,NA,NA,NA,NA,NA
AT46,10,2,"(25.5,27]","AT4610(25.5,27]",2022-02-18 20:10:26+00:00,40.09352,-70.77292,6.5771,0.5612,27.884,10.7404,34.4004,NA,NA,NA,NA,NA
AT46,10,3,"(7.5,9]","AT4610(7.5,9]",2022-02-18 20:12:27+00:00,40.09316,-70.77268,63,0.4915,8.462,10.4197,34.1591,NA,NA,NA,NA,NA
AT46,10,4,"(7.5,9]","AT4610(7.5,9]",2022-02-18 20:12:37+00:00,40.09312,-70.7727,69.574,0.5735,7.723,10.4297,34.1657,NA,NA,NA,NA,NA
AT46,11,1,"(13.5,15]","AT4611(13.5,15]",2022-02-18 22:56:44+00:00,40.09718,-70.99542,3.1447e-5,0.3947,15.538,10.587,34.3164,NA,NA,NA,NA,NA
AT46,11,2,"(13.5,15]","AT4611(13.5,15]",2022-02-18 22:56:55+00:00,40.09718,-70.99546,3.068e-5,0.4041,15.045,10.5658,34.3106,NA,NA,NA,NA,NA
AT46,12,1,"(134,135]","AT4612(134,135]",2022-02-19 00:18:54+00:00,40.09334,-70.88873,6.0208e-5,-0.0093,134.784,14.3992,35.66,NA,NA,NA,NA,NA
AT46,13,1,"(126,128]","AT4613(126,128]",2022-02-19 03:20:41+00:00,40.13464,-70.78158,2.6845e-5,0.0095,127.537,14.3306,35.6529,NA,NA,NA,NA,NA
AT46,13,2,"(126,128]","AT4613(126,128]",2022-02-19 03:20:50+00:00,40.13462,-70.78161,3.9213e-5,0.0144,127.087,14.3261,35.6508,6.904278789684596,0.06880806637044402,0.33190201935715125,6.106634208359218,NA
AT46,13,3,"(99,100]","AT4613(99,100]",2022-02-19 03:23:34+00:00,40.13443,-70.78198,5.0046e-5,0.0224,100.811,13.9154,35.456,6.15230323954123,0,0.40532727924483203,3.462071600907292,NA
AT46,13,4,"(70.5,72]","AT4613(70.5,72]",2022-02-19 03:26:41+00:00,40.13448,-70.782,4.2281e-5,0.0338,72.204,13.3517,35.2663,5.49296950029364,0.03710720722120373,0.31602628748954464,2.333800583671642,NA
AT46,13,5,"(57,58.5]","AT4613(57,58.5]",2022-02-19 03:29:04+00:00,40.13446,-70.7819,4.7745e-5,0.0399,59.2,13.0215,35.1471,NA,NA,NA,NA,NA
AT46,13,6,"(57,58.5]","AT4613(57,58.5]",2022-02-19 03:29:17+00:00,40.13446,-70.78188,5.0046e-5,0.0445,58.252,13.0258,35.1488,5.871174765519742,0,0.3294214362528378,2.3925467009549677,NA
AT46,13,7,"(57,58.5]","AT4613(57,58.5]",2022-02-19 03:29:27+00:00,40.13446,-70.78189,7.4205e-5,0.0399,58.342,13.0594,35.1589,NA,NA,NA,NA,NA
AT46,13,8,"(57,58.5]","AT4613(57,58.5]",2022-02-19 03:29:36+00:00,40.13448,-70.78189,4.9279e-5,0.0487,58.614,13.0888,35.167,NA,NA,NA,NA,0.0228608868636398
AT46,13,9,"(43.5,45]","AT4613(43.5,45]",2022-02-19 03:31:37+00:00,40.1344,-70.782,5.5511e-5,0.1358,43.906,12.2211,34.9107,NA,NA,NA,NA,NA
AT46,13,10,"(43.5,45]","AT4613(43.5,45]",2022-02-19 03:31:55+00:00,40.13438,-70.78204,6.7974e-5,0.1229,44.625,12.2162,34.9091,5.447634146025495,0,0.3567078504002867,2.411552797723103,NA
AT46,13,11,"(43.5,45]","AT4613(43.5,45]",2022-02-19 03:32:04+00:00,40.13435,-70.78205,5.6278e-5,0.1387,44.657,12.2074,34.9067,NA,NA,NA,NA,NA
AT46,13,12,"(43.5,45]","AT4613(43.5,45]",2022-02-19 03:32:16+00:00,40.13432,-70.78206,6.2509e-5,0.1404,44.625,12.2102,34.9066,NA,NA,NA,NA,2.2860886863639798
AT46,13,13,"(25.5,27]","AT4613(25.5,27]",2022-02-19 03:34:51+00:00,40.13402,-70.78246,8.7436e-5,0.3286,27.671,10.2086,34.1213,NA,NA,NA,NA,NA
AT46,13,14,"(25.5,27]","AT4613(25.5,27]",2022-02-19 03:35:05+00:00,40.13398,-70.78248,1.0613e-4,0.2997,28.194,10.162,34.0987,4.620263930631845,0.012287154709007861,0.3363670689449157,2.6361703049828797,NA
AT46,13,15,"(25.5,27]","AT4613(25.5,27]",2022-02-19 03:35:17+00:00,40.13394,-70.78252,8.0437e-5,0.3552,27.809,9.7828,33.9553,NA,NA,NA,NA,NA
AT46,13,16,"(25.5,27]","AT4613(25.5,27]",2022-02-19 03:35:28+00:00,40.13391,-70.78254,1.0613e-4,0.3982,27.513,9.671,33.9152,NA,NA,NA,NA,2.2860886863639798
AT46,13,17,"(25.5,27]","AT4613(25.5,27]",2022-02-19 03:35:39+00:00,40.13388,-70.78257,6.7974e-5,0.3982,27.306,9.6034,33.8873,NA,NA,NA,NA,NA
AT46,13,18,"(6,7.5]","AT4613(6,7.5]",2022-02-19 03:38:22+00:00,40.13348,-70.78298,0.0011133,0.5543,7.029,9.2283,33.7598,NA,NA,NA,NA,NA
AT46,13,19,"(6,7.5]","AT4613(6,7.5]",2022-02-19 03:38:33+00:00,40.13346,-70.783,0.001063,0.5142,7.312,9.2297,33.7602,3.8026860700590293,0,0.6607048424581856,1.5070290592474596,NA
AT46,13,20,"(6,7.5]","AT4613(6,7.5]",2022-02-19 03:38:43+00:00,40.13345,-70.78304,3.4773e-4,0.5061,6.738,9.2261,33.7596,NA,NA,NA,NA,NA
AT46,13,21,"(6,7.5]","AT4613(6,7.5]",2022-02-19 03:38:53+00:00,40.13346,-70.78307,4.7011e-4,0.5071,7.661,9.2209,33.7585,NA,NA,NA,NA,14.859576461365869
AT46,13,22,"(6,7.5]","AT4613(6,7.5]",2022-02-19 03:39:03+00:00,40.13345,-70.78311,6.567e-4,0.5612,7.459,9.2222,33.7588,NA,NA,NA,NA,NA
AT46,13,23,"(6,7.5]","AT4613(6,7.5]",2022-02-19 03:39:12+00:00,40.13343,-70.78316,3.0556e-4,0.5097,7.117,9.2219,33.7585,NA,NA,NA,NA,NA
AT46,13,24,"(6,7.5]","AT4613(6,7.5]",2022-02-19 03:39:25+00:00,40.13341,-70.78319,1.1859e-4,0.5349,6.99,9.2225,33.759,NA,NA,NA,NA,NA
AT46,14,1,"(117,118]","AT4614(117,118]",2022-02-19 05:50:13+00:00,40.22486,-70.88558,9.29e-5,-0.0239,118.383,14.51,35.7557,9.201870933689518,0,0.44465312861152384,3.9331707520762125,NA
AT46,14,2,"(117,118]","AT4614(117,118]",2022-02-19 05:50:25+00:00,40.224850000000004,-70.88558,6.1742e-5,-0.0141,118.689,14.4957,35.7563,NA,NA,NA,NA,NA
AT46,14,3,"(96,97.5]","AT4614(96,97.5]",2022-02-19 05:55:01+00:00,40.22466,-70.88586,1.4975e-4,-0.0125,97.278,14.6499,35.6909,6.211938946098496,0,0.2918420644899099,2.556351370996427,NA
AT46,14,4,"(96,97.5]","AT4614(96,97.5]",2022-02-19 05:55:11+00:00,40.22464,-70.88587,1.6223e-4,-0.0317,96.894,14.6403,35.6875,NA,NA,NA,NA,NA
AT46,14,5,"(64.5,66]","AT4614(64.5,66]",2022-02-19 06:00:51+00:00,40.2242,-70.88649,2.8686e-4,0.095,65.262,12.3992,34.933,5.701078999526047,0,0.5984484830012319,2.169668084316667,NA
AT46,14,6,"(64.5,66]","AT4614(64.5,66]",2022-02-19 06:01:02+00:00,40.22418,-70.88652,2.7438e-4,0.0859,65.429,12.3794,34.926,NA,NA,NA,NA,NA
AT46,14,7,"(51,52.5]","AT4614(51,52.5]",2022-02-19 06:04:15+00:00,40.22398,-70.8868,3.3673e-4,0.2916,52.982,10.9081,34.4407,NA,NA,NA,NA,NA
AT46,14,8,"(51,52.5]","AT4614(51,52.5]",2022-02-19 06:04:25+00:00,40.22398,-70.88682,3.0558e-4,0.3001,53.056,10.9013,34.44,NA,NA,NA,NA,NA
AT46,14,9,"(51,52.5]","AT4614(51,52.5]",2022-02-19 06:04:33+00:00,40.22396,-70.88684,3.1181e-4,0.3338,52.431,10.8784,34.4297,NA,NA,NA,NA,NA
AT46,14,10,"(51,52.5]","AT4614(51,52.5]",2022-02-19 06:04:43+00:00,40.22396,-70.88686,2.9931e-4,0.2657,53.051,10.9117,34.4427,4.7022224244904995,0,0.3378576345233106,2.0762031827531278,NA
AT46,14,11,"(45,46.5]","AT4614(45,46.5]",2022-02-19 06:07:06+00:00,40.22382,-70.88712,2.8685e-4,0.4151,46.702,9.869,34.0328,4.281586539704426,0,0.32850687697641634,1.6500624178407386,NA
AT46,14,12,"(45,46.5]","AT4614(45,46.5]",2022-02-19 06:07:14+00:00,40.22381,-70.88712,3.1181e-4,0.3328,46.805,9.8819,34.0299,NA,NA,NA,NA,NA
AT46,14,13,"(37.5,39]","AT4614(37.5,39]",2022-02-19 06:09:58+00:00,40.22363,-70.88732,4.1167e-4,0.4594,38.194,9.1312,33.6956,NA,NA,NA,NA,NA
AT46,14,14,"(37.5,39]","AT4614(37.5,39]",2022-02-19 06:10:05+00:00,40.22362,-70.8873,4.3042e-4,0.43,38.334,9.1221,33.6944,4.042136304881727,0,0.3548366416479343,1.5141807271771237,NA
AT46,14,15,"(24,25.5]","AT4614(24,25.5]",2022-02-19 06:12:51+00:00,40.22348,-70.88754,0.0010568,0.5297,24.968,8.8049,33.5996,3.8523461803610672,0,0.42275267014642937,1.3376085120861108,NA
AT46,14,16,"(24,25.5]","AT4614(24,25.5]",2022-02-19 06:13:01+00:00,40.22346,-70.88757,0.0010631,0.5032,25.146,8.8029,33.5987,NA,NA,NA,NA,NA
AT46,14,17,"(24,25.5]","AT4614(24,25.5]",2022-02-19 06:13:10+00:00,40.22344,-70.88758,0.0011071,0.5502,25.086,8.8215,33.604,NA,NA,NA,NA,NA
AT46,14,18,"(3,4.5]","AT4614(3,4.5]",2022-02-19 06:16:27+00:00,40.22314,-70.88799,0.13148,0.4782,3.605,8.807,33.5445,NA,NA,NA,NA,NA
AT46,14,19,"(3,4.5]","AT4614(3,4.5]",2022-02-19 06:16:34+00:00,40.22314,-70.88799,0.096728,0.532,4.501,8.8068,33.6003,NA,NA,NA,NA,NA
AT46,14,20,"(3,4.5]","AT4614(3,4.5]",2022-02-19 06:16:40+00:00,40.22313,-70.888,0.096667,0.4974,4.316,8.8071,33.5998,NA,NA,NA,NA,NA
AT46,14,21,"(3,4.5]","AT4614(3,4.5]",2022-02-19 06:16:46+00:00,40.22312,-70.88802,0.092664,0.4814,4.486,8.8069,33.5999,3.874471972079797,0,0.3836271319896877,1.4355123799508203,NA
AT46,14,22,"(3,4.5]","AT4614(3,4.5]",2022-02-19 06:16:53+00:00,40.22312,-70.88804,0.085895,0.5333,4.75,8.8072,33.5999,NA,NA,NA,NA,NA
AT46,14,23,"(3,4.5]","AT4614(3,4.5]",2022-02-19 06:16:59+00:00,40.22311,-70.88804,0.10656,0.5084,4.356,8.8072,33.6,NA,NA,NA,NA,NA
AT46,14,24,"(3,4.5]","AT4614(3,4.5]",2022-02-19 06:17:05+00:00,40.2231,-70.88804,0.10393,0.4818,4.465,8.8071,33.6,NA,NA,NA,NA,NA
AT46,15,1,"(28.5,30]","AT4615(28.5,30]",2022-02-19 21:37:09+00:00,40.69548,-70.8814,0.047844,0.5466,30.047,6.3783,33.0912,NA,NA,NA,NA,NA
AT46,15,2,"(28.5,30]","AT4615(28.5,30]",2022-02-19 21:37:21+00:00,40.69548,-70.88138,0.040592,0.5865,30.237,6.378,33.0912,NA,NA,NA,NA,0.0219466645979943
AT46,15,3,"(6,7.5]","AT4615(6,7.5]",2022-02-19 21:42:04+00:00,40.69522,-70.88136,4.3144,0.544,7.26,6.3724,33.0911,NA,NA,NA,NA,NA
AT46,15,4,"(6,7.5]","AT4615(6,7.5]",2022-02-19 21:42:14+00:00,40.6952,-70.88138,3.8461,0.5612,7.572,6.3725,33.091,NA,NA,NA,NA,14.265331988696294
AT46,16,1,"(48,49.5]","AT4616(48,49.5]",2022-02-19 23:34:35+00:00,40.86159,-70.88164,1.1236e-4,0.9823,49.99,5.2956,32.9724,0.9287915679262356,0.2637812789620019,0.42595161351773536,2.0675718593897403,NA
AT46,16,2,"(48,49.5]","AT4616(48,49.5]",2022-02-19 23:34:45+00:00,40.86156,-70.8816,1.1236e-4,1.0131,49.041,5.2956,32.9725,NA,NA,NA,NA,NA
AT46,16,3,"(37.5,39]","AT4616(37.5,39]",2022-02-19 23:37:35+00:00,40.86136,-70.88148,9.3667e-5,0.9784,39.493,5.2987,32.973,NA,NA,NA,NA,NA
AT46,16,4,"(37.5,39]","AT4616(37.5,39]",2022-02-19 23:37:45+00:00,40.86134,-70.88148,8.0437e-5,1.059,39.504,5.3049,32.9734,0.8771647205825328,0,0.45769497466377107,1.6221955738389446,NA
AT46,16,5,"(37.5,39]","AT4616(37.5,39]",2022-02-19 23:37:57+00:00,40.86132,-70.88147,9.3667e-5,0.9683,39.906,5.3065,32.9733,NA,NA,NA,NA,NA
AT46,16,6,"(28.5,30]","AT4616(28.5,30]",2022-02-19 23:40:56+00:00,40.8611,-70.88154,2.6192e-4,1.0037,29.572,5.297,32.9735,NA,NA,NA,NA,NA
AT46,16,7,"(28.5,30]","AT4616(28.5,30]",2022-02-19 23:41:10+00:00,40.8611,-70.88158,9.9899e-5,1.0257,29.939,5.2975,32.9735,0.8393050325304839,0.10600556070435586,0.4365327338997472,2.151912219111984,NA
AT46,16,8,"(28.5,30]","AT4616(28.5,30]",2022-02-19 23:41:21+00:00,40.8611,-70.8816,9.9899e-5,0.9998,29.544,5.2979,32.9735,NA,NA,NA,NA,NA
AT46,16,9,"(13.5,15]","AT4616(13.5,15]",2022-02-19 23:44:31+00:00,40.861,-70.88184,1.9337e-4,0.9515,15.721,5.2921,32.9741,NA,NA,NA,NA,NA
AT46,16,10,"(13.5,15]","AT4616(13.5,15]",2022-02-19 23:44:40+00:00,40.86098,-70.88188,1.3729e-4,0.958,15.414,5.2918,32.9741,0.8410259274419407,0.17700463392029653,0.46901431274685357,7.729719985771949,NA
AT46,16,11,"(13.5,15]","AT4616(13.5,15]",2022-02-19 23:44:49+00:00,40.86096,-70.88189,1.4898e-4,0.9868,15.437,5.2943,32.9742,NA,NA,NA,NA,NA
AT46,16,12,"(4.5,6]","AT4616(4.5,6]",2022-02-19 23:46:39+00:00,40.86072,-70.88224,0.0010195,0.9583,7.297,5.2963,32.9746,0.8956028803481408,0,0.47910328799481844,3.2631334498383877,NA
AT46,16,13,"(4.5,6]","AT4616(4.5,6]",2022-02-19 23:46:47+00:00,40.8607,-70.88226,0.0044905,0.9373,6.771,5.2963,32.9746,NA,NA,NA,NA,NA
AT46,16,14,"(4.5,6]","AT4616(4.5,6]",2022-02-19 23:46:55+00:00,40.86068,-70.88228,4.6646e-4,1.073,6.77,5.2968,32.9746,NA,NA,NA,NA,NA
